"id","timestamp","type","message"
"11053","2017-08-02T19:13:28.000Z","QueryData","select * from connected_services"
"11054","2017-08-02T19:13:30.000Z","QueryData","select * from connected_services"
"11055","2017-08-02T19:13:32.000Z","QueryData","select * from connected_services"
"11056","2017-08-02T19:13:34.000Z","QueryData","select * from connected_services"
"11057","2017-08-02T19:13:36.000Z","QueryData","select * from connected_services"
"11058","2017-08-02T19:13:38.000Z","QueryData","select * from connected_services"
"11059","2017-08-02T19:13:40.000Z","QueryData","select * from connected_services"
"11060","2017-08-02T19:13:42.000Z","QueryData","select * from connected_services"
"11061","2017-08-02T19:13:44.000Z","QueryData","select * from connected_services"
"11062","2017-08-02T19:13:46.000Z","QueryData","select * from connected_services"
"11063","2017-08-02T19:13:48.000Z","QueryData","select * from connected_services"
"11064","2017-08-02T19:13:50.000Z","QueryData","select * from connected_services"
"11065","2017-08-02T19:13:52.000Z","QueryData","select * from connected_services"
"11066","2017-08-02T19:13:54.000Z","QueryData","select * from connected_services"
"11067","2017-08-02T19:13:56.000Z","QueryData","select * from connected_services"
"11068","2017-08-02T19:13:58.000Z","QueryData","select * from connected_services"
"11069","2017-08-02T19:14:00.000Z","QueryData","select * from connected_services"
"11070","2017-08-02T19:14:02.000Z","QueryData","select * from connected_services"
"11071","2017-08-02T19:14:04.000Z","QueryData","select * from connected_services"
"11072","2017-08-02T19:14:06.000Z","QueryData","select * from connected_services"
"11073","2017-08-02T19:14:08.000Z","QueryData","select * from connected_services"
"11074","2017-08-02T19:14:10.000Z","QueryData","select * from connected_services"
"11075","2017-08-02T19:14:12.000Z","QueryData","select * from connected_services"
"11076","2017-08-02T19:14:14.000Z","QueryData","select * from connected_services"
"11077","2017-08-02T19:14:16.000Z","QueryData","select * from connected_services"
"11078","2017-08-02T19:14:18.000Z","QueryData","select * from connected_services"
"11079","2017-08-02T19:14:20.000Z","QueryData","select * from connected_services"
"11080","2017-08-02T19:14:22.000Z","QueryData","select * from connected_services"
"11081","2017-08-02T19:14:24.000Z","QueryData","select * from connected_services"
"11082","2017-08-02T19:14:26.000Z","QueryData","select * from connected_services"
"11083","2017-08-02T19:14:28.000Z","QueryData","select * from connected_services"
"11084","2017-08-02T19:14:30.000Z","QueryData","select * from connected_services"
"11085","2017-08-02T19:14:32.000Z","QueryData","select * from connected_services"
"11086","2017-08-02T19:14:34.000Z","QueryData","select * from connected_services"
"11087","2017-08-02T19:14:36.000Z","QueryData","select * from connected_services"
"11088","2017-08-02T19:14:38.000Z","QueryData","select * from connected_services"
"11089","2017-08-02T19:14:40.000Z","QueryData","select * from connected_services"
"11090","2017-08-02T19:14:42.000Z","QueryData","select * from connected_services"
"11091","2017-08-02T19:14:44.000Z","QueryData","select * from connected_services"
"11092","2017-08-02T19:14:46.000Z","QueryData","select * from connected_services"
"11093","2017-08-02T19:14:48.000Z","QueryData","select * from connected_services"
"11094","2017-08-02T19:14:50.000Z","QueryData","select * from connected_services"
"11095","2017-08-02T19:14:52.000Z","QueryData","select * from connected_services"
"11096","2017-08-02T19:14:54.000Z","QueryData","select * from connected_services"
"11097","2017-08-02T19:14:56.000Z","QueryData","select * from connected_services"
"11098","2017-08-02T19:14:58.000Z","QueryData","select * from connected_services"
"11099","2017-08-02T19:15:00.000Z","QueryData","select * from connected_services"
"11100","2017-08-02T19:15:02.000Z","QueryData","select * from connected_services"
"11101","2017-08-02T19:15:04.000Z","QueryData","select * from connected_services"
"11102","2017-08-02T19:15:06.000Z","QueryData","select * from connected_services"
"11103","2017-08-02T19:15:08.000Z","QueryData","select * from connected_services"
"11104","2017-08-02T19:15:10.000Z","QueryData","select * from connected_services"
"11105","2017-08-02T19:15:12.000Z","QueryData","select * from connected_services"
"11106","2017-08-02T19:15:14.000Z","QueryData","select * from connected_services"
"11107","2017-08-02T19:15:16.000Z","QueryData","select * from connected_services"
"11108","2017-08-02T19:15:18.000Z","QueryData","select * from connected_services"
"11109","2017-08-02T19:15:20.000Z","QueryData","select * from connected_services"
"11110","2017-08-02T19:15:22.000Z","QueryData","select * from connected_services"
"11111","2017-08-02T19:15:24.000Z","QueryData","select * from connected_services"
"11112","2017-08-02T19:15:26.000Z","QueryData","select * from connected_services"
"11113","2017-08-02T19:15:28.000Z","QueryData","select * from connected_services"
"11114","2017-08-02T19:15:30.000Z","QueryData","select * from connected_services"
"11115","2017-08-02T19:15:32.000Z","QueryData","select * from connected_services"
"11116","2017-08-02T19:15:34.000Z","QueryData","select * from connected_services"
"11117","2017-08-02T19:15:36.000Z","QueryData","select * from connected_services"
"11118","2017-08-02T19:15:38.000Z","QueryData","select * from connected_services"
"11119","2017-08-02T19:15:40.000Z","QueryData","select * from connected_services"
"11120","2017-08-02T19:15:42.000Z","QueryData","select * from connected_services"
"11121","2017-08-02T19:15:44.000Z","QueryData","select * from connected_services"
"11122","2017-08-02T19:15:46.000Z","QueryData","select * from connected_services"
"11123","2017-08-02T19:15:48.000Z","QueryData","select * from connected_services"
"11124","2017-08-02T19:15:50.000Z","QueryData","select * from connected_services"
"11125","2017-08-02T19:15:52.000Z","QueryData","select * from connected_services"
"11126","2017-08-02T19:15:54.000Z","QueryData","select * from connected_services"
"11127","2017-08-02T19:15:56.000Z","QueryData","select * from connected_services"
"11128","2017-08-02T19:15:58.000Z","QueryData","select * from connected_services"
"11129","2017-08-02T19:16:00.000Z","QueryData","select * from connected_services"
"11130","2017-08-02T19:16:02.000Z","QueryData","select * from connected_services"
"11131","2017-08-02T19:16:04.000Z","QueryData","select * from connected_services"
"11132","2017-08-02T19:16:06.000Z","QueryData","select * from connected_services"
"11133","2017-08-02T19:16:08.000Z","QueryData","select * from connected_services"
"11134","2017-08-02T19:16:10.000Z","QueryData","select * from connected_services"
"11135","2017-08-02T19:16:12.000Z","QueryData","select * from connected_services"
"11136","2017-08-02T19:16:14.000Z","QueryData","select * from connected_services"
"11137","2017-08-02T19:16:16.000Z","QueryData","select * from connected_services"
"11138","2017-08-02T19:16:18.000Z","QueryData","select * from connected_services"
"11139","2017-08-02T19:16:20.000Z","QueryData","select * from connected_services"
"11140","2017-08-02T19:16:22.000Z","QueryData","select * from connected_services"
"11141","2017-08-02T19:16:24.000Z","QueryData","select * from connected_services"
"11142","2017-08-02T19:16:26.000Z","QueryData","select * from connected_services"
"11143","2017-08-02T19:16:28.000Z","QueryData","select * from connected_services"
"11144","2017-08-02T19:16:30.000Z","QueryData","select * from connected_services"
"11145","2017-08-02T19:16:32.000Z","QueryData","select * from connected_services"
"11146","2017-08-02T19:16:34.000Z","QueryData","select * from connected_services"
"11147","2017-08-02T19:16:36.000Z","QueryData","select * from connected_services"
"11148","2017-08-02T19:16:38.000Z","QueryData","select * from connected_services"
"11149","2017-08-02T19:16:40.000Z","QueryData","select * from connected_services"
"11150","2017-08-02T19:16:42.000Z","QueryData","select * from connected_services"
"11151","2017-08-02T19:16:44.000Z","QueryData","select * from connected_services"
"11152","2017-08-02T19:16:46.000Z","QueryData","select * from connected_services"
"11153","2017-08-02T19:16:48.000Z","QueryData","select * from connected_services"
"11154","2017-08-02T19:16:50.000Z","QueryData","select * from connected_services"
"11155","2017-08-02T19:16:52.000Z","QueryData","select * from connected_services"
"11156","2017-08-02T19:16:54.000Z","QueryData","select * from connected_services"
"11157","2017-08-02T19:16:56.000Z","QueryData","select * from connected_services"
"11158","2017-08-02T19:16:58.000Z","QueryData","select * from connected_services"
"11159","2017-08-02T19:17:00.000Z","QueryData","select * from connected_services"
"11160","2017-08-02T19:17:02.000Z","QueryData","select * from connected_services"
"11161","2017-08-02T19:17:04.000Z","QueryData","select * from connected_services"
"11162","2017-08-02T19:17:06.000Z","QueryData","select * from connected_services"
"11163","2017-08-02T19:17:08.000Z","QueryData","select * from connected_services"
"11164","2017-08-02T19:17:10.000Z","QueryData","select * from connected_services"
"11165","2017-08-02T19:17:12.000Z","QueryData","select * from connected_services"
"11166","2017-08-02T19:17:14.000Z","QueryData","select * from connected_services"
"11167","2017-08-02T19:17:15.000Z","QueryData","select * from connected_services"
"11168","2017-08-02T19:17:16.000Z","QueryData","select * from experiments"
"11169","2017-08-02T19:17:16.000Z","QueryData","select id, name from tasks"
"11170","2017-08-02T19:17:16.000Z","ResponseReceived","Received the experiments list"
"11171","2017-08-02T19:17:16.000Z","ResponseReceived","Received the tasks names"
"11172","2017-08-02T19:17:18.000Z","QueryData","select * from experiments"
"11173","2017-08-02T19:17:18.000Z","ResponseReceived","Received the experiments list"
"11174","2017-08-02T19:17:19.000Z","QueryData","select tasks.id, datasets.name as dataset_name, algorithms.name as algorithm_name, tasks.name, tasks.description, tasks.type from tasks join algorithms on tasks.algorithm_id = algorithms.id join datasets on tasks.dataset_id = datasets.id"
"11175","2017-08-02T19:17:19.000Z","QueryData","select id, name from datasets"
"11176","2017-08-02T19:17:19.000Z","ResponseReceived","Received the tasks list"
"11177","2017-08-02T19:17:19.000Z","QueryData","select id, name from algorithms"
"11178","2017-08-02T19:17:19.000Z","QueryData","select type from task_types"
"11179","2017-08-02T19:17:19.000Z","QueryData","select id,name from models"
"11180","2017-08-02T19:17:19.000Z","ResponseReceived","Received the datasets names"
"11181","2017-08-02T19:17:19.000Z","ResponseReceived","Received the algorithms names"
"11182","2017-08-02T19:17:19.000Z","ResponseReceived","Received the supprted tasks types"
"11183","2017-08-02T19:17:19.000Z","ResponseReceived","Received the models names"
"11184","2017-08-02T19:20:36.000Z","QueryData","select * from experiments"
"11185","2017-08-02T19:20:36.000Z","ResponseReceived","Received the experiments list"
"11186","2017-08-02T19:20:36.000Z","QueryData","select id, name from tasks"
"11187","2017-08-02T19:20:36.000Z","ResponseReceived","Received the tasks names"
"11188","2017-08-02T19:20:37.000Z","QueryData","select tasks.id, datasets.name as dataset_name, algorithms.name as algorithm_name, tasks.name, tasks.description, tasks.type from tasks join algorithms on tasks.algorithm_id = algorithms.id join datasets on tasks.dataset_id = datasets.id"
"11189","2017-08-02T19:20:37.000Z","ResponseReceived","Received the tasks list"
"11190","2017-08-02T19:20:37.000Z","QueryData","select type from task_types"
"11191","2017-08-02T19:20:37.000Z","QueryData","select id, name from datasets"
